{;lon;lat;id;tags{;name;ref:vatin;addr:postcode;addr:city;start_date;addr:street;addr:housenumber;};}
7.66173175625908,45.018047340282401,66,Lingotto Cocirio Davide,07813090011,10127,Torino,01/01/2005,Via Nizza,354
7.54189669814742,45.002804037387797,67,Santa Gemma Di Farmapiu' Torino Sas Della Dr.ssa Calatroni Daniela,10123670019,10126,Torino,01/03/2013,Via Genova,89/H
7.67126065,45.03738245,68,Comunale 46 Afc,00529840019,10126,Torino,01/04/2007,Piazza Camillo Bozzolo,11
7.44171859234046,45.0264607173415,69,San Giacomo Sas Del Dr. Bonino Filippo E C.,10193850012,10126,Torino,01/03/2010,Via Genova,122
7.54189669814742,45.002804037387797,70,Farmacia Millefonti S.n.c.,11758040015,10126,Torino,01/04/2018,Via Nizza 249,
7.66173175625908,45.018047340282401,71,Tetti Fre',07266060016,10126,Torino,01/01/2005,Via Nizza,214
7.6859719,45.0709201,72,San Dario,07646770011,10127,Torino,01/01/2005,Via Genova,179/F
7.65661162206755,45.019746327927599,73,Santa Rosalia,08194730019,10127,Torino,01/01/2005,Corso Maroncelli,28
7.64605606129843,45.023415416499603,74,Comunale 8 - Afc,09971950010,10135,Torino,01/09/2010,Corso Traiano,22/E
7.64605606129843,45.023415416499603,75,Comunale 15 - Afc,07535100015,10135,Torino,01/04/2007,Corso Traiano,86
7.65184905,45.03098655,76,Comunale 28 - Afc,07034700018,10134,Torino,01/04/2007,Corso Corsica,9
7.6483492,45.0181037,77,Mdr S.n.c. Di Manenti A. E Arietti V.,11531900014,10127,Torino,01/07/2017,Via Pio VII,164/c
7.65670043956929,45.0234245786123,78,Ghezzo,09253670013,10127,Torino,01/01/2008,Via Passo Buole,59/H
7.64605606129843,45.023415416499603,79,Baggio Roba,00581160017,10135,Torino,01/01/2005,Corso Traiano,73
7.62872698029852,45.017106191791001,80,Gualdi,00546000019,10134,Torino,01/01/2005,Corso Unione Sovietica,85
7.62872698029852,45.017106191791001,81,Steffanone,00510850019,10135,Torino,01/01/2005,Corso Unione Sovietica,397
7.653858,45.0339286,82,Mdr S.n.c. Di Manenti A. E Arietti V.,11531900014,10134,Torino,01/07/2017,Piazza Tancredi Galimberti,7
7.6859719,45.0709201,83,Monviso,04747790014,10134,Torino,01/01/2005,Corso Eusebio Giambone,19
7.65588346041373,45.037361396995401,84,Gay,05905250014,10134,Torino,01/01/2005,Via Tunisi,99
7.64605606129843,45.023415416499603,85,Monari Snc Di Francesca E Maria Giovanna Monari,03106620010,10127,Torino,01/02/2015,Corso Traiano,158
7.65588346041373,45.037361396995401,86,Gussoni,07342040016,10134,Torino,01/01/2005,Via Tunisi,51
7.65670043956929,45.0234245786123,87,Guarino,07472010011,10135,Torino,01/01/2005,Via Passo Buole,160/A
7.65165326639563,45.035965952436598,88,Sant'eraldo Snc Di Migliari Cristina E Savio Mattia,09817810014,10134,Torino,01/06/2008,Via Arnaldo Da Brescia,25
7.6859719,45.0709201,89,Giardini Guala Sas Di Tuninetti Dott. Michele,09729590019,10135,Torino,01/05/2016,Via Onorato Vigliani,55/G
7.65165326639563,45.035965952436598,90,Farm Del Giglio Di Dr.ssa Coggi Paola Maria,11567180010,10134,Torino,01/07/2017,Via Arnaldo Da Brescia,38
7.6945583586667,45.057257842930397,91,Borgo Crimea,00552630014,10133,Torino,01/01/2005,Corso Fiume,4
7.69860416694308,45.062410154982899,92,Gran Madre,09578480015,10131,Torino,01/09/2010,Piazza Gran Madre di Dio,1
7.69771693498544,45.062052114943498,93,Antoniotti,-,10133,Torino,01/09/2011,Corso Moncalieri,59
7.70361443143684,45.062918038639999,94,Borgo Po Della Dott.ssa Boasso Lorena,03582290049,10131,Torino,01/07/2017,Via Monferrato 22E,
7.69771693498544,45.062052114943498,95,Pilonetto Sas Del Dott. Bellardone Alberto E C.,11224200011,10133,Torino,01/07/2017,Corso Moncalieri,257
7.6859719,45.0709201,96,Cavoretto Snc Delle Dr.sse Carla E Paola Giovanna Maria Piacentino,11520010015,10133,Torino,01/07/2017,Piazza Freguglia,6
7.6120918,45.02008925,97,Comunale 13 - Afc,00246650014,10135,Torino,01/07/2017,Via Celeste Negarville,8/10
7.6859719,45.0709201,98,Comunale 40 - Afc,07019070015,10135,Torino,01/04/2007,Via Arturo Farinelli,36/9
7.6859719,45.0709201,99,San Domenico,03015430014,10135,Torino,01/12/2016,Corso Unione Sovietica,585
7.62872698029852,45.017106191791001,100,Ottone,05455020015,10135,Torino,01/01/2005,Corso Unione Sovietica,491
7.62506761992525,45.021685487101003,101,Roatis,06031100016,10135,Torino,01/07/2017,Via Pramollo,6
7.6491634,45.01576245,102,Sennacheribbo Di Sennacheribbo Luisa E Claudia Snc,06377940017,10127,Torino,01/01/2005,Via Candiolo,31
7.64583309641007,45.0180524021835,103,Vigliani,07933620010,10127,Torino,01/01/2005,Via Onorato Vigliani,160
7.62850395,45.0642348,104,Busatti Borgo San Paolo Sas Di Garrone Dott.ssa Luisa & C.,08268160010,10141,Torino,01/09/2010,Via Monginevro,57
7.65565770608373,45.052172146290197,105,Mazzoli,02099440014,10129,Torino,01/03/2013,Corso Rosselli,106/D
7.52328791721825,45.036445882682997,106,Delle Erbe Di Farmapiu' Torino Sas Della Dr.ssa Calatroni Daniela,10123670019,10141,Torino,01/03/2013,Via Rivalta,56/d
7.64568899481472,45.068584504895902,107,Bullio Dranzon,04778500019,10141,Torino,01/02/2015,Corso Racconigi,186
7.62850395,45.0642348,108,Gillone,06663770011,10141,Torino,01/01/2005,Via Monginevro,105
7.63535975,45.06181775,109,Sant'emilio Di Bruna Rosso D. E Vallenzasca L. Snc,00545960015,10141,Torino,01/04/2007,Via Vincenzo Lancia,11/D
7.64922969806899,45.0602350515042,110,San Bernardino Snc Del Dott. Paschetta S. & C.,07393720011,10141,Torino,01/09/2010,Via Paolo Braccini,101
7.56143744983942,45.104263373398801,111,Borgo San Paolo,05819520015,10141,Torino,01/04/2007,Via San Paolo,49/A
7.6221131,45.07469625,112,Frejus Del Dott. Ravazzini Rento,10628080011,10138,Torino,01/07/2017,Corso Francia,35
7.6859719,45.0709201,113,Comunale 17 - Afc,07019070015,10138,Torino,01/01/2005,Corso Vittorio Emanuele II,182/bis/C
7.6859719,45.0709201,114,Bernardi,04315880015,10138,Torino,01/01/2005,Via Duchessa Jolanda,15/bis/E
7.5125811405649,45.080091573371803,115,Dell'erica Sas Del Dott. Fachinetti Albino E C.,10561820019,10138,Torino,01/07/2017,Via Di Nanni,79/E
7.6221131,45.07469625,116,Braccio Snc Della Dr.ssa Fassio Claudia E C.,09595260010,10138,Torino,01/03/2013,Via Almese,2D
7.6221131,45.07469625,117,Porta Susa Snc Di E. E L. Platter,06351660011,10138,Torino,01/01/2005,Corso Francia,1/bis
7.63746533715329,45.069334022797698,118,Madonna Dei Fiori Di Prandi M.g. E I. Snc,06574440019,10139,Torino,01/01/2005,Corso Peschiera,244/A
7.6859719,45.0709201,119,Balocco,06588510013,10138,Torino,01/01/2005,Corso Peschiera,142/F
7.64278970005559,45.070294646588501,120,Cenisia Di Ventura Angelo E C. Sas,06645590016,10139,Torino,01/01/2005,Via Frejus,41
7.65380336494147,45.071539165212201,121,Del Benessere Di Fedeli Sas Del Dott. Marinello Stefano & C.,06915420019,10138,Torino,01/01/2005,Piazza Adriano,12
7.62850395,45.0642348,122,Comunale 45 - Afc,09971950010,10138,Torino,01/08/2010,Via Monginevro,29
7.5125811405649,45.080091573371803,123,Santa Rosa,07860820013,10139,Torino,01/09/2010,Via Di Nanni,42
7.6594485,45.0402671,124,Santa Rita Snc,09247120018,10137,Torino,01/01/2008,Corso Sebastopoli,143
7.60439370614901,45.030639935558298,125,Comunale 1 - Afc,09971950010,10137,Torino,01/09/2010,Corso Orbassano,249
7.6594485,45.0402671,126,Comunale 9 - Afc,09971950010,10136,Torino,01/09/2010,Corso Sebastopoli,272
7.64589027648495,45.041747653738398,127,Comunale 36 - Afc,01131720011,10137,Torino,01/03/2013,Via Filadelfia,142
7.63968117536912,45.037834972351703,128,Dell'orso,09967530016,10137,Torino,01/03/2013,Via Buenos Aires,77
7.64040250885665,45.039403026929499,129,Amici Snc Di Amici Paola E Luca,00936010016,10134,Torino,01/01/2005,Via San Marino,37
7.6859719,45.0709201,130,Comunale 37 - Afc,07019070015,10137,Torino,01/01/2005,Corso Agnelli,56
7.60439370614901,45.030639935558298,131,Rognone,00414760017,10137,Torino,01/01/2005,Corso Orbassano,216
7.65024715,45.05228865,132,Madonna Dell'aiuto,02584250019,10136,Torino,01/01/2005,Via Tripoli,15/A
7.63499842298492,45.0573063186486,133,San Pietro Snc Di Bonello Dott. Stefano E Cornelio Dott. Filippo,10831600019,10137,Torino,01/07/2017,Corso Siracusa,87
7.64695287728981,45.046604460855903,134,Del Borgo Di U.w.s. Sas Di Giaccone Mario,10289910019,10136,Torino,01/10/2010,Via Barletta,84/f
7.51244122057268,45.076718888236201,136,Althea Snc Della Dr.ssa Brussino Daniela,11289780014,10137,Torino,01/07/2017,Via Gorizia,133
7.6594485,45.0402671,137,Minati,07393730010,10136,Torino,01/01/2005,Corso Sebastopoli,202/B
7.64695287728981,45.046604460855903,138,Giaccone Di Braccio Snc Della Dr.ssa Fassio Claudia E C.,09595260010,10136,Torino,01/03/2013,Via Barletta,93
7.6435972,45.0349796,139,Roagna Snc Delle Dott.sse Suria M. E Roagna M. C.,07707620014,10134,Torino,01/07/2008,Corso Agnelli,117
7.65024715,45.05228865,140,Moderna Di Eurofarmacia Sas Del Dott. Torgani Roberto,09559770012,10136,Torino,01/09/2010,Via Tripoli,58
7.64040250885665,45.039403026929499,141,Beato Angelico Del Gruppo F.cie Popolari  Subalpine Sas Di Crepaldi E.,03170560019,10137,Torino,01/01/2005,Via San Marino,69
7.6273312,45.0488844,142,Comunale 23 - Afc,00582490017,10137,Torino,01/04/2007,Via Guido Reni,155/157
7.61900892378344,45.039287853629098,143,Comunale 35 - Afc,01131200014,10137,Torino,01/04/2007,Via Cimabue,8
7.6859719,45.0709201,144,Santi Cosma E Damiano Di Rosenkrantz Federica Maria,11286230013,10137,Torino,01/07/2017,Piazza Omero,16
7.6594485,45.0402671,145,Santa Silvia Snc Dei Dottori Luisella E Paolo Cagno,09964280011,10136,Torino,01/09/2010,Corso Sebastopoli,298
7.6859719,45.0709201,146,Filadelfia Dott.santomartino,10053630017,10137,Torino,01/03/2013,Via Guido Reni 109/A,
7.6859719,45.0709201,147,San Giorgio,05467360011,10137,Torino,01/01/2005,Piazza Dante Livio Bianco,10
7.60439370614901,45.030639935558298,148,Europa Di Mondino Dott.ssa Paola,11623330013,10125,Torino,01/07/2017,Corso Orbassano,302
7.6379470038673,45.035292938444798,149,Mirafiori Snc Di Cellura Dott. G. & C.,07444800010,10137,Torino,01/01/2008,Via Sanremo,37
7.63256996144574,45.0410068231485,150,Cosenza Di Sarnico Sara Simona Luisa,10753940013,10137,Torino,01/07/2017,Corso Cosenza,39
7.6345498,45.0396853,151,Pitagora Snc Delle Dott.sse D. Bonicelli E L. Ramassotto,07813090011,10137,Torino,01/04/2007,Piazza Pitagora,9
7.63499842298492,45.0573063186486,152,Corso Siracusa,08053820018,10137,Torino,01/01/2008,Corso Siracusa,98
7.60947095,45.07095845,153,Comunale 5 - Afc,09971950010,10142,Torino,01/09/2010,Via Rieti,55
7.63507994792663,45.055278482400702,154,Comunale 7 - Afc,09971950010,10141,Torino,01/09/2010,Corso Trapani,150
7.64434931880366,45.075390895942199,155,Baima Di Baima Poma Elena Maria & C. Snc,09950530015,10139,Torino,01/05/2015,Piazza Rivoli,11
7.5923284,45.07147905,156,Comunale 38 - Afc,00529840019,10141,Torino,01/04/2007,Via Vandalino,9/11
7.63746533715329,45.069334022797698,157,Peschiera Di Valori Giuseppe,08763380014,10141,Torino,01/07/2016,Corso Peschiera,295
7.62850395,45.0642348,158,Sburlati Emanuela,08753390015,10141,Torino,01/09/2010,Via Monginevro,126
7.62850395,45.0642348,159,Borgata Lesna Sas Della Dr.ssa Visconti Manuela E C.,10841570012,10142,Torino,01/07/2017,Via Monginevro,245
7.62850395,45.0642348,160,Monginevro,04974530018,10141,Torino,01/01/2005,Via Monginevro,178
7.6859719,45.0709201,161,Villa Giusti Di Allini Eredi,06715200017,10142,Torino,01/09/2010,Via S. M. Mazzarello,18/D
7.6221131,45.07469625,162,Corso Francia,05917190018,10139,Torino,01/01/2005,Corso Francia,175
7.32209651756328,44.877038748937203,163,Gancia Dimitri,10843570010,10142,Torino,01/07/2017,Via Asiago,35
7.6221131,45.07469625,164,Donato Di Donato Giulia E C. Snc,06575730012,10142,Torino,01/01/2005,Corso Francia,385
7.56326711110861,45.074390924024399,165,San Benedetto Di Dalmasso Dott. Luca,11567230013,10139,Torino,01/07/2017,Via Bardonecchia,114
7.6221131,45.07469625,166,Pozzo Strada Snc Delle Dott.sse Gozzelino Grazia Maria E Bianco Loreda,09007200018,10139,Torino,01/09/2010,Corso Francia,273
7.6186181,45.07461385,167,Piazza Massaua Snc,08760910011,10141,Torino,01/09/2017,Piazza Massaua,1
7.62657215301106,45.063295550576903,168,Brunelleschi,07387670016,10141,Torino,01/01/2005,Corso Brunelleschi,75/c
7.6859719,45.0709201,169,Parini Snc,07873340017,10142,Torino,01/09/2010,Via Franceso De Sanctis,60
7.64278970005559,45.070294646588501,170,San Giovanni Sas Della Dr.ssa Maria Edvige Mai & C.,08476620011,10139,Torino,01/03/2013,Via Frejus,97/A
7.65832602742841,45.082732994120597,171,F.cia Borelli Di Rinaudo E.,00510810013,10144,Torino,01/02/2017,Via San Donato,9
7.6859719,45.0709201,172,Monge,00510950017,10144,Torino,01/01/2005,Corso R. Margherita,218/bis
7.65606425,45.0814213,173,Santa Zita Sacchi,08608970011,10143,Torino,01/09/2010,Via Luigi Cibrario,33/bis
7.67253301111757,45.080562645790202,174,Bonanno,10153910012,10144,Torino,01/11/2011,Corso Regina Margherita,256
7.65606425,45.0814213,175,Crida Di Ferro Dr.ssa Maria Gemma,10465660016,10143,Torino,01/03/2011,Via Luigi Cibrario,88
7.65621943579421,45.079220791107602,176,Scotti Sas Del Dr. Scotti Luca & C.,10372060011,10143,Torino,01/01/2011,Via Nicola Fabrizi,11
7.6495844,45.08380735,177,Comunale 44 - Afc,00529840019,10144,Torino,01/04/2007,Via Cibrario,72
7.6859719,45.0709201,178,Sant'alfonso Di Gambino Dott. Francesca,10841110017,10144,Torino,01/07/2017,Corso Alessandro Tassoni,66/D
7.6487287,45.07572155,179,Stroppiana Delle Dott.sse Velca E Carla Snc,06672810014,10143,Torino,01/01/2005,Corso Svizzera,42
7.6859719,45.0709201,180,Manenti,07208500012,10143,Torino,01/01/2005,Via Pietro Piffetti,31/bis
7.65832602742841,45.082732994120597,181,San Donato,02810710018,10144,Torino,01/01/2005,Via San Donato,55
7.65621943579421,45.079220791107602,182,Farmacia Santa Marta Sas Della Dr.ssa Morigi Adriana E C.,11623340012,10145,Torino,01/07/2017,Via Nicola Fabrizi,102
7.6859719,45.0709201,183,Comunale 10 - Afc,01117100014,10146,Torino,01/04/2007,Via Asinari Vittorio Di Bernezzo,134
7.6458477491207,45.079421612187097,184,Rinetti,08440620014,10145,Torino,01/01/2005,Corso Lecce,31
7.63268615,45.0826962,185,Castaldi,10248430018,10146,Torino,01/02/2015,Piazza Tommaso Campanella,9
7.6859719,45.0709201,186,Comunale 22 - Afc,05331560010,10146,Torino,01/04/2007,Via Capelli,47
7.6859719,45.0709201,187,Comunale 24 - Afc,06687440013,10146,Torino,01/04/2007,Via Bellardi,3
7.63268088942307,45.079990142196998,188,Lucente,00547110015,10146,Torino,01/01/2005,Via Valentino Carrera,88
7.51996008160556,45.070288438179098,189,Tesoriera,01830720015,10146,Torino,01/01/2005,Corso Francia,212
7.6392170011833,45.083431984922797,190,Serravalle Eredi,11493020017,10145,Torino,01/05/2016,Via Michele Lessona,29
7.63407665305349,45.0800001694709,191,Farmacia Parella Srl,10465250016,10146,Torino,01/02/2018,Via Carlo Capelli,67/c
7.6375677,45.0804014,192,Montegrappa Snc Dei Dr.i Panizza Franco E Caccamo Giulia,10455750017,10146,Torino,01/05/2016,Corso Monte Grappa,55
7.62873365,45.08809925,193,Pietro Cossa Snc Di Verzini Laura E C.,09360430012,10146,Torino,01/09/2010,Via Pietro Cossa,106
7.6859719,45.0709201,194,Comunale 2 - Afc,09971950010,10149,Torino,01/05/2009,Via Slaaper,25 bis
7.65646752497665,45.105537938612201,195,Comunale 33 - Afc,09971950010,10151,Torino,01/08/2010,Via Isernia,13/B
7.6318964123844,45.105370180449903,196,Piccardo,05985080018,10151,Torino,01/01/2005,Via delle Verbene,11
7.6331517,45.103163599999988,197,Delle Vallette Snc,09148460018,10151,Torino,01/09/2010,Viale dei Mughetti,9/f
7.6859719,45.0709201,198,Igea Di Gozeni M. E C. Snc,06374520010,10149,Torino,01/01/2005,Largo Toscana,50
7.65956551892221,45.096128638547803,199,Piemonte Sas Di Cerrato Anna Maria & C.,06571150017,10149,Torino,01/03/2013,Corso Toscana,107
7.65038015,45.0946616,200,Lucento Di Operti Dott. G. & C. Snc,06575400012,10149,Torino,01/01/2008,Via Oglianico,4
7.65320488501761,45.0976511943487,201,Santa Teresa Snc Dei Dott. Claudio E Silvia Gagliasso,11573610018,10149,Torino,01/07/2017,Via Giosue` Borsi,114
7.6859719,45.0709201,202,Minerva Sas Del Dr. Tealdi Marco  & C.,07513330014,10151,Torino,01/04/2013,Viale dei Mughetti,1
7.65956551892221,45.096128638547803,203,Sansovino Di Nicosia Dott. Alessandro,11036760012,10151,Torino,01/07/2017,Corso Toscana,185/A
7.66992515209617,45.097209234885099,204,Farmacia Piazza Villari,09253640016,10149,Torino,01/12/2017,Via Foligno,69
7.6859719,45.0709201,205,Comunale 11 - Afc,09971950010,10148,Torino,01/09/2010,Piazza Stampalia,7
7.7000200923549,45.1488446915453,206,Sardi,01760230019,10149,Torino,01/01/2005,Via Borgaro,58
7.66125694294654,45.105618455452401,207,Corso Grosseto,04339700017,10147,Torino,01/01/2005,Corso Grosseto,221
7.67907705080713,45.090863067046797,208,Annunziata Di Gillone Maria Giacinta,10950650019,10147,Torino,01/07/2017,Via Stradella,198
7.67039228987023,45.0959863052625,209,Calvo,05026610013,10149,Torino,01/04/2013,Via Bernardino Luini,34
7.65956551892221,45.096128638547803,210,"Toscana Snc Delle Dott.sse Fischi Luisa, Aragno Barbara E C.",11300560015,10149,Torino,01/07/2017,Corso Toscana,20
7.66125694294654,45.105618455452401,211,Madonna Di Campagna Di Ferraris Lorenzo E C. Snc,06573590012,10148,Torino,01/04/2013,Corso Grosseto,256
7.6671689,45.1052871,212,Del Mercato Di Bosio Giovanni E C. Snc,06948210015,10148,Torino,01/01/2005,Corso Grosseto,216/C
7.65383925,45.09091245,213,Vela Sas Di Rossetti Giovanni & C.,09974200017,10149,Torino,01/09/2010,Corso Potenza,92
